"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1996","Stratum_5"," [g]",10134.0549481948,2134.62354269961,0.210638639084927
"1","1997","Stratum_5"," [g]",13524.7390038986,2662.44994804169,0.196857769105505
"1","1998","Stratum_5"," [g]",14519.5184343607,2665.15790395065,0.183556907620539
"1","1999","Stratum_5"," [g]",19840.1523229563,3615.10007534907,0.182211306470977
"1","2000","Stratum_5"," [g]",26466.8095653324,4853.04102176937,0.183363280330023
"1","2001","Stratum_5"," [g]",24621.0659530035,4997.65819064819,0.202983014634203
"1","2002","Stratum_5"," [g]",18185.744883737,3471.40829151983,0.190886230600552
"1","2003","Stratum_5"," [g]",16240.4693046167,3897.0540812956,0.239959449951842
"1","2004","Stratum_5"," [g]",27272.5530311401,5937.12424662736,0.217695946538202
"1","2005","Stratum_5"," [g]",16683.0547124055,4005.26218059187,0.240079664644003
"1","2006","Stratum_5"," [g]",16754.7719208446,3464.9092713745,0.206801339209149
"1","2007","Stratum_5"," [g]",14814.2216525182,3076.42250825599,0.20766683396647
"1","2008","Stratum_5"," [g]",13370.5776510959,2790.78311353712,0.20872569505689
"1","2009","Stratum_5"," [g]",14632.7511216923,2758.94677062736,0.188546005305684
"1","2010","Stratum_5"," [g]",14482.8788454903,3016.48395892649,0.208279306283485
"1","2011","Stratum_5"," [g]",20938.8840880178,4325.62505021773,0.206583360986896
"1","2012","Stratum_5"," [g]",27749.7573590232,5527.75308850886,0.199200051265005
"1","2013","Stratum_5"," [g]",15572.4970598207,3371.61511965916,0.216510884972868
"1","2014","Stratum_5"," [g]",11271.2749398288,2533.32789970538,0.224759657911765
"1","2015","Stratum_5"," [g]",15864.4941027622,3456.50671118108,0.217876894705345
"1","2016","Stratum_5"," [g]",12607.8441080134,2535.57666411222,0.201111041855336
"1","2017","Stratum_5"," [g]",10920.0895064309,2741.88676658739,0.251086473693524
"1","2018","Stratum_5"," [g]",14512.5980502067,3457.59637689828,0.238247925349868
"1","2019","Stratum_5"," [g]",18435.3246687197,3911.28558890806,0.212162555267853
"1","2020","Stratum_5"," [g]",7782.18475609913,3139.41978065717,0.403411108711691
"1","2021","Stratum_5"," [g]",13498.5051857601,4921.25150703954,0.364577517237322
"1","1985","Stratum_6"," [g]",3297.64805708988,922.742478287907,0.279818362151785
"1","1986","Stratum_6"," [g]",3559.64393929371,992.569294278319,0.278839488220066
"1","1987","Stratum_6"," [g]",3037.45740848333,860.777274759601,0.28338743857133
"1","1988","Stratum_6"," [g]",1858.16493961291,614.627846375313,0.330771414997934
"1","1989","Stratum_6"," [g]",3227.56842591168,808.000766867737,0.250343497098594
"1","1990","Stratum_6"," [g]",1715.5200194876,510.203367893347,0.297404496652704
"1","1991","Stratum_6"," [g]",1122.67933844956,289.747620973066,0.25808582295031
"1","1992","Stratum_6"," [g]",2275.02665798774,664.482582026222,0.292076833338716
"1","1993","Stratum_6"," [g]",2408.23620707466,828.263316319332,0.343929434283126
"1","1994","Stratum_6"," [g]",1997.31791427761,661.495156250171,0.331191720417438
"1","1995","Stratum_6"," [g]",3532.14781665417,954.208280410369,0.270149588845419
"1","1996","Stratum_6"," [g]",1848.19457820546,605.897171675764,0.327831917061498
"1","1997","Stratum_6"," [g]",2593.1574053275,737.652735621989,0.284461226343808
"1","1998","Stratum_6"," [g]",2571.09618742199,705.624363421426,0.274444949540744
"1","1999","Stratum_6"," [g]",3848.08013117906,1127.61506350362,0.293033155512308
"1","2000","Stratum_6"," [g]",6381.70824544901,1564.81501654312,0.245203158207528
"1","2001","Stratum_6"," [g]",4841.8436228099,1407.54536436831,0.290704424599211
"1","2002","Stratum_6"," [g]",3009.4747979997,830.598305910768,0.275994438120179
"1","2003","Stratum_6"," [g]",3287.03680868136,1044.3782619659,0.317726366558356
"1","2004","Stratum_6"," [g]",4510.65178682259,1328.98967860005,0.294633623123504
"1","2005","Stratum_6"," [g]",3530.00802508563,1092.32397317107,0.309439515550271
"1","2006","Stratum_6"," [g]",2591.99541250643,728.769282641957,0.281161486291847
"1","2007","Stratum_6"," [g]",3255.01272012658,978.225598887996,0.3005289634782
"1","2008","Stratum_6"," [g]",3660.86178374486,723.132015454354,0.197530542853391
"1","2009","Stratum_6"," [g]",3560.08549346023,728.843209525813,0.204726322124757
"1","2010","Stratum_6"," [g]",4120.01942589034,885.763968248906,0.214990240745647
"1","2011","Stratum_6"," [g]",7105.24083787964,1380.57777690841,0.194304149346809
"1","2012","Stratum_6"," [g]",6880.9686666341,1369.0428893547,0.198960779460196
"1","2013","Stratum_6"," [g]",3520.6479975022,853.734763604805,0.242493644411627
"1","2014","Stratum_6"," [g]",3207.57570649546,745.32608891903,0.232364301615615
"1","2015","Stratum_6"," [g]",4159.78730096099,948.053998495026,0.227909248695482
"1","2016","Stratum_6"," [g]",4277.19683165101,953.076865776563,0.222827450615284
"1","2017","Stratum_6"," [g]",2807.75373468514,924.019569338422,0.329095660322233
"1","2018","Stratum_6"," [g]",3654.58298708305,1047.53480235301,0.286635932486819
"1","2019","Stratum_6"," [g]",5777.7277969704,1161.86303113183,0.201093418028634
"1","2020","Stratum_6"," [g]",1790.42413260389,803.816807379815,0.448953291425306
"1","2021","Stratum_6"," [g]",2863.92750383132,933.356186154031,0.325900772594767
"1","1985","Stratum_7"," [g]",20179.562090509,4258.29740156008,0.211020307698494
"1","1986","Stratum_7"," [g]",20521.6083238268,3922.63285456859,0.191146463409215
"1","1987","Stratum_7"," [g]",17988.8946172247,3818.05342463984,0.21224502705041
