"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1988","Stratum_2"," [g/km^2]",18265.2239743419,2437.76545969582,0.162111847717174
"1","1989","Stratum_2"," [g/km^2]",18605.1545224196,2151.97777181732,0.138606506090741
"1","1990","Stratum_2"," [g/km^2]",20533.0998846857,2562.2805042914,0.150077860770909
"1","1991","Stratum_2"," [g/km^2]",16785.507894919,2094.45354908574,0.150581848497288
"1","1992","Stratum_2"," [g/km^2]",23253.5158120879,2719.766426954,0.13976104241886
"1","1993","Stratum_2"," [g/km^2]",26815.2821097334,3156.51888233361,0.140747789126639
"1","1994","Stratum_2"," [g/km^2]",18429.2164677071,2192.18041498101,0.14312484939045
"1","1995","Stratum_2"," [g/km^2]",19727.3866750915,2198.66151602066,0.132392407055418
"1","1996","Stratum_2"," [g/km^2]",23345.5892832264,2641.29381850919,0.13437100231652
"1","1997","Stratum_2"," [g/km^2]",21293.7416173497,2441.51837624273,0.136724479248423
"1","1998","Stratum_2"," [g/km^2]",23043.9582114569,2518.30702281224,0.129182390786448
"1","1999","Stratum_2"," [g/km^2]",30544.4144290416,3322.43561641516,0.12844451218381
"1","2000","Stratum_2"," [g/km^2]",33519.1156317277,3771.74911893162,0.133251060487328
"1","2001","Stratum_2"," [g/km^2]",29676.8252448307,3440.13860275104,0.138430643543438
"1","2002","Stratum_2"," [g/km^2]",25154.8264029025,3033.76081191346,0.143816715450505
"1","2003","Stratum_2"," [g/km^2]",24395.2786675849,3069.06036386263,0.151392807238736
"1","2004","Stratum_2"," [g/km^2]",27037.3858716891,3279.80689271252,0.14559015197144
"1","2005","Stratum_2"," [g/km^2]",27235.0658728199,3349.42210960384,0.147479437345461
"1","2006","Stratum_2"," [g/km^2]",22935.300415496,2698.5872168335,0.139946906009818
"1","2007","Stratum_2"," [g/km^2]",26850.8006778431,3111.8742116381,0.137274982940019
"1","2008","Stratum_2"," [g/km^2]",24557.7290305399,3031.11662236967,0.147089520035661
"1","2009","Stratum_2"," [g/km^2]",22166.8900403492,2489.0415932721,0.132936000678886
"1","2010","Stratum_2"," [g/km^2]",24881.1741963569,2923.19556189973,0.140149206441826
"1","2011","Stratum_2"," [g/km^2]",31288.7733792243,3666.92562023405,0.139456238151898
"1","2012","Stratum_2"," [g/km^2]",32192.086896634,3735.09739572078,0.137556896272966
"1","2013","Stratum_2"," [g/km^2]",22692.5628119211,2750.66848879104,0.145558864027464
"1","2014","Stratum_2"," [g/km^2]",17312.5315057079,2129.82830449958,0.14787202432
"1","2015","Stratum_2"," [g/km^2]",22153.8503971019,2700.24205340094,0.146035342032124
"1","2016","Stratum_2"," [g/km^2]",22385.7755820437,2641.51190755385,0.140401594961455
"1","2017","Stratum_2"," [g/km^2]",18590.3049678425,2487.71667009803,0.162608192544861
"1","2018","Stratum_2"," [g/km^2]",18432.5850524345,2352.56809248494,0.153725582757928
"1","2019","Stratum_2"," [g/km^2]",23964.5347619016,2924.50792534599,0.146194435293073
"1","2020","Stratum_2"," [g/km^2]",19855.0907922898,3704.95375695745,0.23129875111635
"1","2021","Stratum_2"," [g/km^2]",20159.8409985855,2437.10023782298,0.145296859017007
"1","1985","Stratum_3"," [g/km^2]",2567.66662063058,429.1135878239,0.196309207105259
"1","1986","Stratum_3"," [g/km^2]",2831.91551613955,470.376175950514,0.196073068155332
"1","1987","Stratum_3"," [g/km^2]",2233.29922916855,365.77382061403,0.192930321575711
"1","1988","Stratum_3"," [g/km^2]",1674.07678099989,301.60777980084,0.213767041526838
"1","1989","Stratum_3"," [g/km^2]",1907.71684294097,284.169561838064,0.173349054917689
"1","1990","Stratum_3"," [g/km^2]",2290.25059106848,395.212730025115,0.203098942642205
"1","1991","Stratum_3"," [g/km^2]",1286.50433069223,218.709301352633,0.200576830844782
"1","1992","Stratum_3"," [g/km^2]",1826.92923792273,281.794643757655,0.179557946638293
"1","1993","Stratum_3"," [g/km^2]",1706.88403023318,282.020967427842,0.195706509476457
"1","1994","Stratum_3"," [g/km^2]",1323.19012379445,254.428575936915,0.233188669921694
"1","1995","Stratum_3"," [g/km^2]",1374.27678109111,215.234522212323,0.183306192311829
"1","1996","Stratum_3"," [g/km^2]",1682.11670183451,257.179678406352,0.178920028022533
"1","1997","Stratum_3"," [g/km^2]",1765.57270779034,310.138235713748,0.209126298580854
"1","1998","Stratum_3"," [g/km^2]",1263.42165474738,197.956117974258,0.18477009565002
"1","1999","Stratum_3"," [g/km^2]",1906.92305489558,297.110443223659,0.183162797526865
"1","2000","Stratum_3"," [g/km^2]",2574.46693549428,390.703713345708,0.176235168230616
"1","2001","Stratum_3"," [g/km^2]",2119.94938376316,353.780660830084,0.198419870112807
"1","2002","Stratum_3"," [g/km^2]",1805.63867446122,291.655746437231,0.188902069891517
"1","2003","Stratum_3"," [g/km^2]",1817.86312790345,303.005681702839,0.197210053978682
"1","2004","Stratum_3"," [g/km^2]",1984.96201157232,328.705498761754,0.195168091092476
"1","2005","Stratum_3"," [g/km^2]",2063.89301994858,335.840789747808,0.191367727173458
"1","2006","Stratum_3"," [g/km^2]",1682.85344509553,281.250883888375,0.196972261591682
"1","2007","Stratum_3"," [g/km^2]",2471.66973538681,365.772064624658,0.168719547377437
"1","2008","Stratum_3"," [g/km^2]",2279.41251646624,306.500735511953,0.150694488913501
"1","2009","Stratum_3"," [g/km^2]",1934.21807081346,269.076271367821,0.157895769653394
"1","2010","Stratum_3"," [g/km^2]",2195.63616710722,302.722175493774,0.155826712732943
"1","2011","Stratum_3"," [g/km^2]",2374.73506672387,330.742599011035,0.157469868778683
"1","2012","Stratum_3"," [g/km^2]",2348.31192400696,318.416646548448,0.152753060309112
"1","2013","Stratum_3"," [g/km^2]",1746.92432243517,255.899807379823,0.167843697726493
"1","2014","Stratum_3"," [g/km^2]",1505.31020531108,214.684414134832,0.162625391388228
"1","2015","Stratum_3"," [g/km^2]",2105.05791532422,281.202475807244,0.150681122031976
"1","2016","Stratum_3"," [g/km^2]",1965.68955418532,275.176988108151,0.159057766233427
"1","2017","Stratum_3"," [g/km^2]",1579.39358620655,253.455172103828,0.187228961594383
