"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1993","Stratum_6"," [g/km^2]",17580.2686224894,4479.16293835979,0.311876509855939
"1","1994","Stratum_6"," [g/km^2]",12440.9132906116,3093.24762253222,0.305561212285031
"1","1995","Stratum_6"," [g/km^2]",7420.02753388875,2053.47598902041,0.343025552036854
"1","1996","Stratum_6"," [g/km^2]",15752.6683888384,3745.86414708005,0.286964477284159
"1","1997","Stratum_6"," [g/km^2]",11301.5591444915,2844.34968661952,0.308246089689549
"1","1998","Stratum_6"," [g/km^2]",13858.4855536483,3266.92436385001,0.281718556807604
"1","1999","Stratum_6"," [g/km^2]",16802.2192030306,4312.47456444376,0.314199393282829
"1","2000","Stratum_6"," [g/km^2]",21118.308032624,5575.42327042077,0.318920632795105
"1","2001","Stratum_6"," [g/km^2]",14173.5859363999,3942.11664554481,0.344348088350658
"1","2002","Stratum_6"," [g/km^2]",18740.7749965643,5106.40878460222,0.334262036334219
"1","2003","Stratum_6"," [g/km^2]",14901.5864065992,4077.3496368121,0.337245290197292
"1","2004","Stratum_6"," [g/km^2]",9676.92025854242,2593.36560174724,0.332071159238889
"1","2005","Stratum_6"," [g/km^2]",11871.6868229093,3202.30448239832,0.332967566377602
"1","2006","Stratum_6"," [g/km^2]",11473.4705095685,2991.75358632499,0.319300622467329
"1","2007","Stratum_6"," [g/km^2]",16854.5204022826,4371.65604311631,0.316682964212936
"1","2008","Stratum_6"," [g/km^2]",17858.974378463,4479.48097807645,0.30530942669419
"1","2009","Stratum_6"," [g/km^2]",10414.2078137114,2537.07774605248,0.301175089919797
"1","2010","Stratum_6"," [g/km^2]",14574.7649671427,3571.86294923809,0.29990539324706
"1","2011","Stratum_6"," [g/km^2]",13101.8365886131,3307.44832422226,0.30768196951793
"1","2012","Stratum_6"," [g/km^2]",18810.0437111079,4859.85790079744,0.312322408177472
"1","2013","Stratum_6"," [g/km^2]",12690.7463631978,3159.66545467209,0.307541444867687
"1","2014","Stratum_6"," [g/km^2]",10540.2626357484,2683.13913830792,0.311851619529917
"1","2015","Stratum_6"," [g/km^2]",11950.4368569331,3164.18764513614,0.327698073902258
"1","2016","Stratum_6"," [g/km^2]",11708.1121094025,3013.31703055316,0.315294826331795
"1","2017","Stratum_6"," [g/km^2]",10827.8918918079,2907.36383015913,0.33666057707268
"1","2018","Stratum_6"," [g/km^2]",10333.0716356699,2719.87353060843,0.325244239603258
"1","2019","Stratum_6"," [g/km^2]",12033.3904834279,3017.38783885737,0.307190174544746
"1","2020","Stratum_6"," [g/km^2]",12010.4050949335,4197.49925454511,0.450626558201176
"1","2021","Stratum_6"," [g/km^2]",11773.1375951458,3104.13760766729,0.326653729025529
"1","1985","Stratum_7"," [g/km^2]",25522.9833856727,6066.49227815738,0.296344773639435
"1","1986","Stratum_7"," [g/km^2]",25845.3884471229,5897.84285579012,0.283687749519309
"1","1987","Stratum_7"," [g/km^2]",34631.3136629862,7913.94171508644,0.283177548613553
"1","1988","Stratum_7"," [g/km^2]",17815.5344701991,4029.22776721197,0.278123889087563
"1","1989","Stratum_7"," [g/km^2]",20244.3363502763,4300.97185721394,0.260114636310975
"1","1990","Stratum_7"," [g/km^2]",23860.9428459971,5439.47374867715,0.278738036265742
"1","1991","Stratum_7"," [g/km^2]",23033.956779903,5350.29774749645,0.280278993256116
