"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2011","Stratum_3"," [g]",8421.0401829064,1934.44654728352,0.22971586707426
"1","2012","Stratum_3"," [g]",8405.8560680838,2002.28762896454,0.238201512463083
"1","2013","Stratum_3"," [g]",4493.28383189832,1137.20180540156,0.253089243401105
"1","2014","Stratum_3"," [g]",4340.71291163174,1092.86433716835,0.251770702052148
"1","2015","Stratum_3"," [g]",5328.19982658495,1359.90562466514,0.255227969844509
"1","2016","Stratum_3"," [g]",5004.67552021637,1209.35320700847,0.241644678485806
"1","2017","Stratum_3"," [g]",3155.27705006361,1028.59240296468,0.325991152803506
"1","2018","Stratum_3"," [g]",4644.22501845049,1295.22197118548,0.278888720085665
"1","2019","Stratum_3"," [g]",7715.25323281526,1822.14735775655,0.236174666309904
"1","2020","Stratum_3"," [g]",2317.76581650871,989.62484922378,0.426973614924769
"1","2021","Stratum_3"," [g]",3388.0075490409,1120.72902796337,0.330792954779758
"1","1985","Stratum_4"," [g]",14645.801145623,3462.03689323152,0.236384261865127
"1","1986","Stratum_4"," [g]",14647.0562489675,3220.39496055238,0.21986636125463
"1","1987","Stratum_4"," [g]",13207.130440138,3101.08438650941,0.234803797885183
"1","1988","Stratum_4"," [g]",9958.25665292847,2636.25884834484,0.264730960470834
"1","1989","Stratum_4"," [g]",12341.8434614076,2693.3985395706,0.218233082277598
"1","1990","Stratum_4"," [g]",9980.53007588193,2437.11066636092,0.244186495890656
"1","1991","Stratum_4"," [g]",7667.6439084165,1699.51905289014,0.221648145530682
"1","1992","Stratum_4"," [g]",17296.0138436767,3662.2152204466,0.211737528285194
"1","1993","Stratum_4"," [g]",21095.9401833328,4379.61294693732,0.207604539493219
"1","1994","Stratum_4"," [g]",14091.4597343338,2926.37643338371,0.207670212210421
"1","1995","Stratum_4"," [g]",20492.707834572,3874.89321069354,0.189086441966271
"1","1996","Stratum_4"," [g]",14142.7229848451,2787.72509630658,0.197113745301653
"1","1997","Stratum_4"," [g]",17134.7943033141,3426.13174579482,0.199951728929256
"1","1998","Stratum_4"," [g]",19977.5466349722,3689.86663048311,0.184700689123845
"1","1999","Stratum_4"," [g]",27905.2653294899,5233.82488793957,0.18755689387438
"1","2000","Stratum_4"," [g]",27458.7619409808,5427.99919514647,0.197678220409692
"1","2001","Stratum_4"," [g]",31134.8095656159,6167.98169036409,0.198105650120172
